4.0	41	0.698045809415727	0.000000000000000	1.042312473184585	0.000000000000000	1.147730063020531	0.000000000000000	1.492597925375546	0.000000000000000	1.902618582365782	0.000000000000000	2.650249950513887	0.000000000000000	3.679183282695694	0.000000000000000	6.296186390728486	0.000000000000000	50.717637365681120	0.000000000000000	87.634061496929940	0.000000000000000	89.958292082295860	0.000000000000000	90.994138819023320	0.000000000000000	91.101265519053140	0.000000000000000	91.526853764191780	0.000000000000000	91.215208207334840	0.000000000000000	91.173509772509140	0.000000000000000	90.825454127385620	0.000000000000000	88.362697509097260	0.000000000000000	49.323499056934000	0.000000000000000	6.406436254518590	0.000000000000000	3.652683475323199	0.000000000000000	2.669602419704306	0.000000000000000	1.967799563546045	0.000000000000000	1.521149327064255	0.000000000000000	1.195806867910464	0.000000000000000	0.978664717486293	0.000000000000000	0.784420084219707
3.5	40	0.000000000000000	0.901416035522929	0.000000000000000	1.153966244234143	0.000000000000000	1.434184236334828	0.000000000000000	1.795546807817315	0.000000000000000	2.419555373295014	0.000000000000000	3.305096681070697	0.000000000000000	4.954857317048652	0.000000000000000	12.562978269811986	0.000000000000000	83.857068068968520	0.000000000000000	89.313257265039200	0.000000000000000	91.186730935162580	0.000000000000000	91.630080303661460	0.000000000000000	92.203170703145040	0.000000000000000	91.942721518267620	0.000000000000000	91.910778434049960	0.000000000000000	91.825850407908100	0.000000000000000	90.078043660668140	0.000000000000000	84.660089803873700	0.000000000000000	12.780660385371768	0.000000000000000	4.976331912860424	0.000000000000000	3.327509353054462	0.000000000000000	2.485129283257312	0.000000000000000	1.867460603979714	0.000000000000000	1.432027993804753	0.000000000000000	1.162342477231362	0.000000000000000	0.926488920567153	0.000000000000000
3.0	39	0.821346638407322	0.000000000000000	1.110179760681152	0.000000000000000	1.275925565627801	0.000000000000000	1.697780788463813	0.000000000000000	2.061299108069048	0.000000000000000	2.862786927105033	0.000000000000000	4.046469676464511	0.000000000000000	6.987445164198716	0.000000000000000	52.308641586168740	0.000000000000000	88.671176020832320	0.000000000000000	91.302260276095060	0.000000000000000	92.535646857138680	0.000000000000000	92.621067545736240	0.000000000000000	92.445168541774740	0.000000000000000	92.619989439643200	0.000000000000000	92.509124042151520	0.000000000000000	91.750806339820980	0.000000000000000	89.747975883289000	0.000000000000000	51.529795576010120	0.000000000000000	6.930164840634174	0.000000000000000	4.004436430498774	0.000000000000000	2.900589753296848	0.000000000000000	2.140678408418753	0.000000000000000	1.713329551609758	0.000000000000000	1.280236209431200	0.000000000000000	1.015919903675495	0.000000000000000	0.862305341006580
2.5	38	0.000000000000000	0.907849089793135	0.000000000000000	1.189520696946396	0.000000000000000	1.493635608854591	0.000000000000000	1.937241053608394	0.000000000000000	2.560459288526998	0.000000000000000	3.522138841228208	0.000000000000000	5.319908835924884	0.000000000000000	13.382124170850760	0.000000000000000	84.791268444354940	0.000000000000000	90.352235295102180	0.000000000000000	91.544745482934500	0.000000000000000	92.199094351974680	0.000000000000000	92.078998178658260	0.000000000000000	92.180746039991820	0.000000000000000	92.351676055729800	0.000000000000000	92.233351591257680	0.000000000000000	91.098959451963160	0.000000000000000	85.715232024522200	0.000000000000000	13.208821693410624	0.000000000000000	5.326868007400684	0.000000000000000	3.546099771796967	0.000000000000000	2.563391491107101	0.000000000000000	1.975480849303824	0.000000000000000	1.534211857022941	0.000000000000000	1.225647316663526	0.000000000000000	0.926587434057094	0.000000000000000
2.0	37	0.845448071010607	0.000000000000000	1.082706427811322	0.000000000000000	1.320412367433838	0.000000000000000	1.739120256588866	0.000000000000000	2.291618300146531	0.000000000000000	3.018460663542985	0.000000000000000	4.248103576694366	0.000000000000000	7.287742451075162	0.000000000000000	53.031218828827980	0.000000000000000	89.772235993773740	0.000000000000000	91.371619535293440	0.000000000000000	92.311958942662680	0.000000000000000	92.736215025392420	0.000000000000000	92.900864372776520	0.000000000000000	92.454223786879560	0.000000000000000	92.751001045003360	0.000000000000000	92.264102952915360	0.000000000000000	89.998600469431940	0.000000000000000	52.214574607798120	0.000000000000000	7.419573672330442	0.000000000000000	4.296962506737772	0.000000000000000	3.043865905245949	0.000000000000000	2.326787688448576	0.000000000000000	1.778842110337123	0.000000000000000	1.331873516051703	0.000000000000000	1.120638557039903	0.000000000000000	0.845101053343014
1.5	36	0.000000000000000	0.940569900569876	0.000000000000000	1.269996657264016	0.000000000000000	1.545660230201540	0.000000000000000	2.019000877101034	0.000000000000000	2.685190027191772	0.000000000000000	3.667764118841709	0.000000000000000	5.432296034294904	0.000000000000000	13.434703225951008	0.000000000000000	85.088058453294960	0.000000000000000	90.499477452542600	0.000000000000000	91.854122524083480	0.000000000000000	92.161649868021560	0.000000000000000	91.931930101214940	0.000000000000000	92.034015187023320	0.000000000000000	92.287014811347100	0.000000000000000	92.195456085019580	0.000000000000000	91.127698619785900	0.000000000000000	85.455613304845340	0.000000000000000	12.984078451744992	0.000000000000000	5.500772599315336	0.000000000000000	3.677869605531741	0.000000000000000	2.700211576494620	0.000000000000000	2.071118708114366	0.000000000000000	1.599670490864675	0.000000000000000	1.266982406645615	0.000000000000000	0.962591205415038	0.000000000000000
1.0	35	0.864891865526374	0.000000000000000	1.104259262360624	0.000000000000000	1.400496875187512	0.000000000000000	1.779378607376011	0.000000000000000	2.315973024093928	0.000000000000000	3.123241279739137	0.000000000000000	4.299642647308096	0.000000000000000	7.497654218285716	0.000000000000000	53.491343362829920	0.000000000000000	89.353704861550540	0.000000000000000	91.746362142523880	0.000000000000000	91.871767673726900	0.000000000000000	92.213898595546480	0.000000000000000	92.049097957403020	0.000000000000000	92.659110386606320	0.000000000000000	92.319791491572480	0.000000000000000	92.130661284166740	0.000000000000000	89.764243331560860	0.000000000000000	50.982095996209040	0.000000000000000	7.381670063582822	0.000000000000000	4.281260707187189	0.000000000000000	3.066459830590890	0.000000000000000	2.355602938125945	0.000000000000000	1.767730915965643	0.000000000000000	1.388228299169467	0.000000000000000	1.119306274375516	0.000000000000000	0.883815006241420
0.5	34	0.000000000000000	0.953295678845624	0.000000000000000	1.217812653618802	0.000000000000000	1.570761556162837	0.000000000000000	2.032343956115367	0.000000000000000	2.723702734947191	0.000000000000000	3.763328132980650	0.000000000000000	5.576643720868630	0.000000000000000	13.892340954277084	0.000000000000000	85.116852041887140	0.000000000000000	90.660491643279080	0.000000000000000	91.802985138806460	0.000000000000000	91.697792095561960	0.000000000000000	91.814573475516080	0.000000000000000	91.814476832478540	0.000000000000000	91.794191894978720	0.000000000000000	92.183305178758780	0.000000000000000	91.438863786796780	0.000000000000000	85.654714510652240	0.000000000000000	13.313339503929476	0.000000000000000	5.564208467194200	0.000000000000000	3.705163471315994	0.000000000000000	2.739315563574676	0.000000000000000	2.078009170702092	0.000000000000000	1.594208765461732	0.000000000000000	1.268884342420818	0.000000000000000	1.002227396735850	0.000000000000000
0.0	33	0.850622566879522	0.000000000000000	1.089601978624845	0.000000000000000	1.354255231409132	0.000000000000000	1.693304928790080	0.000000000000000	2.331634556409509	0.000000000000000	3.087728862902807	0.000000000000000	4.448952304854528	0.000000000000000	7.503641965156520	0.000000000000000	55.343003223883220	0.000000000000000	89.884524440380140	0.000000000000000	91.462794512769700	0.000000000000000	91.981436406884120	0.000000000000000	92.221265083063220	0.000000000000000	92.243170256759920	0.000000000000000	92.510935611471700	0.000000000000000	92.102058220421480	0.000000000000000	92.310793220555040	0.000000000000000	90.064109975516980	0.000000000000000	50.862494533221340	0.000000000000000	7.402228032690676	0.000000000000000	4.395877487092364	0.000000000000000	3.026402347744167	0.000000000000000	2.444130033326255	0.000000000000000	1.834861366082583	0.000000000000000	1.464106458708830	0.000000000000000	1.093676943353815	0.000000000000000	0.908216256268707
-0.5	32	0.000000000000000	0.945123037608610	0.000000000000000	1.255020394299177	0.000000000000000	1.583659495095328	0.000000000000000	1.996895773628432	0.000000000000000	2.771094185252783	0.000000000000000	3.743285294440873	0.000000000000000	5.523848038618836	0.000000000000000	13.736787102170806	0.000000000000000	85.472816163096100	0.000000000000000	90.480144674159660	0.000000000000000	91.216268044087260	0.000000000000000	91.755988529171820	0.000000000000000	91.856008357324580	0.000000000000000	92.111675096298460	0.000000000000000	91.978995988471380	0.000000000000000	92.221766353187560	0.000000000000000	91.204232226118700	0.000000000000000	85.475049702689020	0.000000000000000	13.189917946677848	0.000000000000000	5.559013815083880	0.000000000000000	3.751457424699251	0.000000000000000	2.755314091500413	0.000000000000000	2.095995741630215	0.000000000000000	1.598673874362229	0.000000000000000	1.222514752598445	0.000000000000000	0.978735922648467	0.000000000000000
-1.0	31	0.828660084833213	0.000000000000000	1.112984725954499	0.000000000000000	1.395690758379159	0.000000000000000	1.734793184760017	0.000000000000000	2.320358171381789	0.000000000000000	3.081769518776518	0.000000000000000	4.298443608202208	0.000000000000000	7.520253164400208	0.000000000000000	56.240559921220720	0.000000000000000	89.201272369491720	0.000000000000000	91.142809991531460	0.000000000000000	92.328361503962760	0.000000000000000	92.180547620442020	0.000000000000000	92.442048232192760	0.000000000000000	92.240169615148260	0.000000000000000	92.441928727543320	0.000000000000000	92.785208162374920	0.000000000000000	89.866455491453980	0.000000000000000	49.431862590058000	0.000000000000000	7.165575447675364	0.000000000000000	4.285043710078734	0.000000000000000	3.092374878896883	0.000000000000000	2.316492327382790	0.000000000000000	1.814091621055019	0.000000000000000	1.432400973867930	0.000000000000000	1.188257565157564	0.000000000000000	0.875609626146752
-1.5	30	0.000000000000000	0.982437289749881	0.000000000000000	1.250445732779586	0.000000000000000	1.543598276787108	0.000000000000000	1.994379294727569	0.000000000000000	2.613356536765469	0.000000000000000	3.650939157222138	0.000000000000000	5.499102254543700	0.000000000000000	13.641575631266088	0.000000000000000	85.175602014969080	0.000000000000000	89.523718387280980	0.000000000000000	91.477985492544340	0.000000000000000	92.176838110885980	0.000000000000000	91.990484074164100	0.000000000000000	92.414526743272380	0.000000000000000	92.280601990709500	0.000000000000000	92.189549042706300	0.000000000000000	90.991222230461440	0.000000000000000	85.315857775968620	0.000000000000000	12.613018548935796	0.000000000000000	5.407338389354538	0.000000000000000	3.630081888547743	0.000000000000000	2.686389905493144	0.000000000000000	2.015628613745080	0.000000000000000	1.503569897540775	0.000000000000000	1.217362688452446	0.000000000000000	0.962293464870437	0.000000000000000
-2.0	29	0.863224973396358	0.000000000000000	1.096842706414883	0.000000000000000	1.350309319147539	0.000000000000000	1.732044399668377	0.000000000000000	2.224951133760970	0.000000000000000	3.000257763215663	0.000000000000000	4.177079886707048	0.000000000000000	7.252255060587058	0.000000000000000	55.017743141688960	0.000000000000000	88.843389362056540	0.000000000000000	91.063172811749600	0.000000000000000	91.887127073990260	0.000000000000000	92.355766216697340	0.000000000000000	92.504235796013100	0.000000000000000	92.256475401669120	0.000000000000000	92.668448143082260	0.000000000000000	92.292353958800800	0.000000000000000	89.581008833156980	0.000000000000000	47.011371892794760	0.000000000000000	6.953637830348286	0.000000000000000	4.113108393813264	0.000000000000000	3.016579884174104	0.000000000000000	2.219574912516224	0.000000000000000	1.771750283617607	0.000000000000000	1.385753081737855	0.000000000000000	1.072479552376801	0.000000000000000	0.857339027487202
-2.5	28	0.000000000000000	0.926745531580757	0.000000000000000	1.157513068708639	0.000000000000000	1.479896228119059	0.000000000000000	1.879314033404622	0.000000000000000	2.512644905793896	0.000000000000000	3.469083255369993	0.000000000000000	5.239258112791080	0.000000000000000	13.530954022379336	0.000000000000000	84.473328197174060	0.000000000000000	89.803280899973140	0.000000000000000	91.089851943707960	0.000000000000000	91.549249018663580	0.000000000000000	92.127521664788500	0.000000000000000	91.930492677253160	0.000000000000000	92.331997506777760	0.000000000000000	91.675345386741380	0.000000000000000	90.843415847025000	0.000000000000000	84.664804392627740	0.000000000000000	12.331278127086146	0.000000000000000	5.142118222902944	0.000000000000000	3.485641523408880	0.000000000000000	2.590081752035995	0.000000000000000	1.926002011742920	0.000000000000000	1.476164953930878	0.000000000000000	1.194771578998260	0.000000000000000	0.921541456566157	0.000000000000000
-3.0	27	0.802001946636586	0.000000000000000	0.992144595026131	0.000000000000000	1.269776211771949	0.000000000000000	1.550610111093723	0.000000000000000	2.173104631437386	0.000000000000000	2.845362018751194	0.000000000000000	3.917144975019516	0.000000000000000	6.820169790207780	0.000000000000000	54.552609151506180	0.000000000000000	88.342758800801800	0.000000000000000	90.642535592820380	0.000000000000000	91.472417939918080	0.000000000000000	92.085303099402500	0.000000000000000	92.250455399539860	0.000000000000000	92.071509602597280	0.000000000000000	92.141655890843340	0.000000000000000	91.313483178305300	0.000000000000000	88.632685247033280	0.000000000000000	46.976110985192340	0.000000000000000	6.765660632432412	0.000000000000000	3.920036399115130	0.000000000000000	2.817367377620858	0.000000000000000	2.117008286618709	0.000000000000000	1.636510866500993	0.000000000000000	1.313909598367796	0.000000000000000	1.002167050768788	0.000000000000000	0.843103942527870
