9.0	51	0.106336975956177	0.000000000000000	0.122248897489521	0.000000000000000	0.160552891157834	0.000000000000000	0.146308474032685	0.000000000000000	0.154292738756903	0.000000000000000	0.165202667512157	0.000000000000000	0.195512919103187	0.000000000000000	0.222977230207974	0.000000000000000	0.237506597383041	0.000000000000000	0.238093042093048	0.000000000000000	0.289150582577634	0.000000000000000	0.390049243191000	0.000000000000000	0.489074789106449	0.000000000000000	0.507948146352943	0.000000000000000	0.488227624374054	0.000000000000000	0.396625038766544	0.000000000000000	0.298326866614004	0.000000000000000	0.278615788149829	0.000000000000000	0.245658003653622	0.000000000000000	0.212454246886172	0.000000000000000	0.200674591652844	0.000000000000000	0.174409893556541	0.000000000000000	0.154863480066621	0.000000000000000	0.156078932251475	0.000000000000000	0.147753264329710	0.000000000000000	0.134588179270305	0.000000000000000	0.115330965670333
8.5	50	0.000000000000000	0.095111905500793	0.000000000000000	0.133136657018036	0.000000000000000	0.148398303154970	0.000000000000000	0.160235989350195	0.000000000000000	0.179845521825643	0.000000000000000	0.196137548561004	0.000000000000000	0.218528828202832	0.000000000000000	0.251399112070146	0.000000000000000	0.291024062855764	0.000000000000000	0.316353995860875	0.000000000000000	0.357320377320018	0.000000000000000	0.507507784043766	0.000000000000000	0.547716247374773	0.000000000000000	0.525519656442768	0.000000000000000	0.521534143402695	0.000000000000000	0.348986066092373	0.000000000000000	0.321437774253493	0.000000000000000	0.289772922137209	0.000000000000000	0.251153915530961	0.000000000000000	0.229220833474802	0.000000000000000	0.199690718931976	0.000000000000000	0.181584314176779	0.000000000000000	0.167303745072457	0.000000000000000	0.149692069926120	0.000000000000000	0.131284340188247	0.000000000000000	0.106402091242405	0.000000000000000
8.0	49	0.128723010169137	0.000000000000000	0.136671759041926	0.000000000000000	0.136779525710155	0.000000000000000	0.153718563732881	0.000000000000000	0.192841782082564	0.000000000000000	0.199423965173209	0.000000000000000	0.239488008102708	0.000000000000000	0.263162277519062	0.000000000000000	0.282447021970200	0.000000000000000	0.333390692897283	0.000000000000000	0.373610169346026	0.000000000000000	0.517687939140090	0.000000000000000	0.594526860311254	0.000000000000000	0.610486295038769	0.000000000000000	0.601234121863188	0.000000000000000	0.497132288955478	0.000000000000000	0.371399047557967	0.000000000000000	0.348834362169748	0.000000000000000	0.307607569378045	0.000000000000000	0.281538581164478	0.000000000000000	0.238098709393223	0.000000000000000	0.184705529031334	0.000000000000000	0.172131412262981	0.000000000000000	0.182545020488659	0.000000000000000	0.144347546442150	0.000000000000000	0.139492185009240	0.000000000000000	0.116844505378192
7.5	48	0.000000000000000	0.130577700603647	0.000000000000000	0.141096357816895	0.000000000000000	0.160740725557573	0.000000000000000	0.197556121762335	0.000000000000000	0.202292346435131	0.000000000000000	0.242968271916742	0.000000000000000	0.278047412114351	0.000000000000000	0.328149170718503	0.000000000000000	0.350249618246797	0.000000000000000	0.411872112379829	0.000000000000000	0.459175084004211	0.000000000000000	0.632342247882509	0.000000000000000	0.649276280407997	0.000000000000000	0.666183125280505	0.000000000000000	0.638047621024150	0.000000000000000	0.491755710519149	0.000000000000000	0.431658339384009	0.000000000000000	0.371590470595560	0.000000000000000	0.338709405121015	0.000000000000000	0.294338319299238	0.000000000000000	0.255451585877826	0.000000000000000	0.225416406317042	0.000000000000000	0.192252268492608	0.000000000000000	0.162317843371804	0.000000000000000	0.139930982922762	0.000000000000000	0.141303047190082	0.000000000000000
7.0	47	0.113206304835431	0.000000000000000	0.146359583113998	0.000000000000000	0.175991921477925	0.000000000000000	0.180905053406449	0.000000000000000	0.220719515304816	0.000000000000000	0.253387786048571	0.000000000000000	0.292436286554654	0.000000000000000	0.345296317305532	0.000000000000000	0.398670512463264	0.000000000000000	0.430914547883806	0.000000000000000	0.495529238859573	0.000000000000000	0.629463842946997	0.000000000000000	0.754610823190873	0.000000000000000	0.770235444563094	0.000000000000000	0.779984282514636	0.000000000000000	0.643940194615307	0.000000000000000	0.470687080849487	0.000000000000000	0.461230584584964	0.000000000000000	0.410646534513284	0.000000000000000	0.348761411166290	0.000000000000000	0.299733701180717	0.000000000000000	0.247954397447039	0.000000000000000	0.210628215600687	0.000000000000000	0.201529987867456	0.000000000000000	0.174878234524120	0.000000000000000	0.136558285281692	0.000000000000000	0.124352951346749
6.5	46	0.000000000000000	0.122084380921445	0.000000000000000	0.157930807165781	0.000000000000000	0.195746090626634	0.000000000000000	0.215915895654876	0.000000000000000	0.252870574345915	0.000000000000000	0.295465381782086	0.000000000000000	0.348046716286332	0.000000000000000	0.413758393255554	0.000000000000000	0.481243004593804	0.000000000000000	0.555157800905706	0.000000000000000	0.645098761549905	0.000000000000000	0.844670195247451	0.000000000000000	0.895132816138789	0.000000000000000	0.920224438828654	0.000000000000000	0.873448517023857	0.000000000000000	0.663653315011006	0.000000000000000	0.579327321521808	0.000000000000000	0.486295542675304	0.000000000000000	0.434890946333356	0.000000000000000	0.361725473360442	0.000000000000000	0.316721998454341	0.000000000000000	0.254774524338692	0.000000000000000	0.224860490760608	0.000000000000000	0.191171653292578	0.000000000000000	0.164765309493464	0.000000000000000	0.156022462304288	0.000000000000000
6.0	45	0.125399353876688	0.000000000000000	0.218949412382791	0.000000000000000	0.211874575108421	0.000000000000000	0.230543511277488	0.000000000000000	0.245353352748164	0.000000000000000	0.313446937791758	0.000000000000000	0.369161872984559	0.000000000000000	0.442530642214539	0.000000000000000	0.484902533812943	0.000000000000000	0.607832742119829	0.000000000000000	0.704001649191707	0.000000000000000	0.895509469880191	0.000000000000000	1.059229829186668	0.000000000000000	1.073363643641236	0.000000000000000	1.048051813657475	0.000000000000000	0.916064307691014	0.000000000000000	0.706251923470506	0.000000000000000	0.591963073228354	0.000000000000000	0.525856010954591	0.000000000000000	0.434828021677360	0.000000000000000	0.367372532135207	0.000000000000000	0.299923718028311	0.000000000000000	0.253710023899591	0.000000000000000	0.228145176875019	0.000000000000000	0.194941730366060	0.000000000000000	0.171012996018829	0.000000000000000	0.168400859847064
5.5	44	0.000000000000000	0.158694130778036	0.000000000000000	0.178727645545955	0.000000000000000	0.219000056636693	0.000000000000000	0.253817550352801	0.000000000000000	0.301628775788046	0.000000000000000	0.360889454237249	0.000000000000000	0.440990472336223	0.000000000000000	0.524429765740323	0.000000000000000	0.662872043127186	0.000000000000000	0.788267703819805	0.000000000000000	0.951002499728720	0.000000000000000	1.233256960608467	0.000000000000000	1.318471518257427	0.000000000000000	1.315984480277700	0.000000000000000	1.242143320795682	0.000000000000000	0.971305664777045	0.000000000000000	0.808095749389135	0.000000000000000	0.665576558385707	0.000000000000000	0.543498103031733	0.000000000000000	0.435123024174008	0.000000000000000	0.375391935055227	0.000000000000000	0.304326030503371	0.000000000000000	0.276323593163870	0.000000000000000	0.219406497901328	0.000000000000000	0.178956231325431	0.000000000000000	0.154760125844274	0.000000000000000
5.0	43	0.161177598900961	0.000000000000000	0.213856262929231	0.000000000000000	0.216604199983901	0.000000000000000	0.259128869991643	0.000000000000000	0.309141949517165	0.000000000000000	0.384807062411613	0.000000000000000	0.453483601720432	0.000000000000000	0.579843132856288	0.000000000000000	0.717169135987955	0.000000000000000	0.871767848675065	0.000000000000000	1.084997515052109	0.000000000000000	1.389410609378390	0.000000000000000	1.597579714713591	0.000000000000000	1.657190706768568	0.000000000000000	1.623257678554479	0.000000000000000	1.373617087548007	0.000000000000000	1.084978049486589	0.000000000000000	0.880017908537297	0.000000000000000	0.709290699469044	0.000000000000000	0.568694636697197	0.000000000000000	0.461471872670338	0.000000000000000	0.362923544064006	0.000000000000000	0.312431054618360	0.000000000000000	0.275933008667444	0.000000000000000	0.234008040236411	0.000000000000000	0.201211747007243	0.000000000000000	0.171093384572505
4.5	42	0.000000000000000	0.172834344073242	0.000000000000000	0.217164628680370	0.000000000000000	0.237789777880240	0.000000000000000	0.316531388890812	0.000000000000000	0.380882127990645	0.000000000000000	0.454103087564711	0.000000000000000	0.573006772724264	0.000000000000000	0.713335797062272	0.000000000000000	0.937701945052696	0.000000000000000	1.192276546842860	0.000000000000000	1.559730612150379	0.000000000000000	2.007102357593565	0.000000000000000	2.180248723225206	0.000000000000000	2.214836803248057	0.000000000000000	2.016490908845648	0.000000000000000	1.578172004986349	0.000000000000000	1.224233893953105	0.000000000000000	0.947665522088910	0.000000000000000	0.736519987008400	0.000000000000000	0.591405770282849	0.000000000000000	0.487161190034819	0.000000000000000	0.383715799443433	0.000000000000000	0.317347877923073	0.000000000000000	0.256093322122011	0.000000000000000	0.213417205566369	0.000000000000000	0.170176442744234	0.000000000000000
4.0	41	0.159237706009510	0.000000000000000	0.239023243413440	0.000000000000000	0.235977516883049	0.000000000000000	0.296114035317264	0.000000000000000	0.352105421230065	0.000000000000000	0.468619704761159	0.000000000000000	0.578546210152751	0.000000000000000	0.729079057727411	0.000000000000000	0.934733934345212	0.000000000000000	1.300361947581884	0.000000000000000	1.813489525619468	0.000000000000000	2.519606533578074	0.000000000000000	2.885489305692476	0.000000000000000	3.095279492280272	0.000000000000000	2.994457349334295	0.000000000000000	2.509180333478439	0.000000000000000	1.822854822233442	0.000000000000000	1.320210792846925	0.000000000000000	0.977632077450600	0.000000000000000	0.756518843707590	0.000000000000000	0.572992268097644	0.000000000000000	0.478104556068223	0.000000000000000	0.372730878282078	0.000000000000000	0.315639718743754	0.000000000000000	0.257398149705518	0.000000000000000	0.216652969481275	0.000000000000000	0.186068078803882
3.5	40	0.000000000000000	0.202809202695537	0.000000000000000	0.253084658882739	0.000000000000000	0.300449403662358	0.000000000000000	0.350051241926067	0.000000000000000	0.448295958961952	0.000000000000000	0.575374878841227	0.000000000000000	0.733457178238520	0.000000000000000	0.988410873929412	0.000000000000000	1.330111521340557	0.000000000000000	1.931391629516437	0.000000000000000	3.359272264300717	0.000000000000000	4.622306178245976	0.000000000000000	5.074081845374428	0.000000000000000	4.995547140788196	0.000000000000000	4.684185131468582	0.000000000000000	3.459340668941809	0.000000000000000	1.993143234233350	0.000000000000000	1.354495580332765	0.000000000000000	1.007062702073741	0.000000000000000	0.747022001325011	0.000000000000000	0.584505900451982	0.000000000000000	0.471964563409165	0.000000000000000	0.381554275524662	0.000000000000000	0.291310226241609	0.000000000000000	0.249573849114025	0.000000000000000	0.205663119674149	0.000000000000000
3.0	39	0.202115646863362	0.000000000000000	0.266771026470955	0.000000000000000	0.292272670787021	0.000000000000000	0.376757804665761	0.000000000000000	0.432836851409979	0.000000000000000	0.571199675509734	0.000000000000000	0.728103048707632	0.000000000000000	0.967673197748293	0.000000000000000	1.301506165941229	0.000000000000000	1.971769187536233	0.000000000000000	3.956247828893181	0.000000000000000	11.893151229533646	0.000000000000000	13.548145729024174	0.000000000000000	13.635100357050374	0.000000000000000	13.279502910709760	0.000000000000000	11.348181517603476	0.000000000000000	4.059512033144443	0.000000000000000	2.014440471719046	0.000000000000000	1.356553952037641	0.000000000000000	0.973619301307445	0.000000000000000	0.729620549941016	0.000000000000000	0.567613676617548	0.000000000000000	0.456962863593252	0.000000000000000	0.378214511449420	0.000000000000000	0.289247585065395	0.000000000000000	0.242967060712769	0.000000000000000	0.210662617740645
2.5	38	0.000000000000000	0.245311216617399	0.000000000000000	0.298883320618421	0.000000000000000	0.361857776717150	0.000000000000000	0.459329712228558	0.000000000000000	0.591249949942962	0.000000000000000	0.756854590015459	0.000000000000000	0.979201696888187	0.000000000000000	1.321293011256088	0.000000000000000	1.923984679688853	0.000000000000000	3.677044567413068	0.000000000000000	40.233443037703280	0.000000000000000	74.461899533967960	0.000000000000000	75.522456971173940	0.000000000000000	75.599507947952240	0.000000000000000	73.926939504097060	0.000000000000000	43.584200793363250	0.000000000000000	3.872787796075311	0.000000000000000	1.981650145957655	0.000000000000000	1.361478225584505	0.000000000000000	0.996040206751939	0.000000000000000	0.779068023084471	0.000000000000000	0.599863836804872	0.000000000000000	0.466390022695246	0.000000000000000	0.373146288396149	0.000000000000000	0.317120008785167	0.000000000000000	0.242065759896304	0.000000000000000
2.0	37	0.254551648688899	0.000000000000000	0.306411726398093	0.000000000000000	0.356854508185248	0.000000000000000	0.462048706963200	0.000000000000000	0.588611751495408	0.000000000000000	0.742156975191583	0.000000000000000	0.947878919103580	0.000000000000000	1.247938176529930	0.000000000000000	1.760851434878615	0.000000000000000	2.886611553712936	0.000000000000000	9.180271016509148	0.000000000000000	81.275884116378200	0.000000000000000	86.012547072053380	0.000000000000000	86.538057608824540	0.000000000000000	85.550702243249540	0.000000000000000	81.965109006927460	0.000000000000000	10.579941011387234	0.000000000000000	2.956916250418514	0.000000000000000	1.798588207427511	0.000000000000000	1.289628100731983	0.000000000000000	0.971279554100052	0.000000000000000	0.758074974220479	0.000000000000000	0.616799519011123	0.000000000000000	0.477293335834577	0.000000000000000	0.377898616770053	0.000000000000000	0.327445786211242	0.000000000000000	0.254612977280014
1.5	36	0.000000000000000	0.271229475277491	0.000000000000000	0.352729455614881	0.000000000000000	0.414641076794555	0.000000000000000	0.499263525711224	0.000000000000000	0.679762363263488	0.000000000000000	0.850383230641827	0.000000000000000	1.104116451189452	0.000000000000000	1.560194568153886	0.000000000000000	2.377329172090278	0.000000000000000	4.702672107769858	0.000000000000000	44.379904176702380	0.000000000000000	85.633122021979680	0.000000000000000	86.752237359033680	0.000000000000000	86.871841722024720	0.000000000000000	85.500883774806940	0.000000000000000	48.429742691785540	0.000000000000000	4.903124326665680	0.000000000000000	2.381699069657412	0.000000000000000	1.586478322921295	0.000000000000000	1.155400366637711	0.000000000000000	0.881720750268685	0.000000000000000	0.694983731868806	0.000000000000000	0.541521983699294	0.000000000000000	0.437917924723608	0.000000000000000	0.357006803745148	0.000000000000000	0.276271297202407	0.000000000000000
