-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.323195231175323	0.000000000000000	0.375247739113882	0.000000000000000	0.408387846896083	0.000000000000000	0.458739252679336	0.000000000000000	0.515996523576309	0.000000000000000	0.574136516789382	0.000000000000000	0.594658471404615	0.000000000000000	0.657652599986334	0.000000000000000	0.679398578447309	0.000000000000000	0.829424033126747	0.000000000000000	0.909695838705959	0.000000000000000	0.925138514104977	0.000000000000000	0.899887093291130	0.000000000000000	0.816656374868414	0.000000000000000	0.686701357994924	0.000000000000000	0.680298477129735	0.000000000000000	0.619446057509721	0.000000000000000	0.602608120381138	0.000000000000000	0.527124716856254	0.000000000000000	0.493780932514838	0.000000000000000	0.451862993020168	0.000000000000000	0.387397053440750	0.000000000000000	0.341466210083552	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.317436207034537	0.000000000000000	0.353858019641816	0.000000000000000	0.393281324009473	0.000000000000000	0.433519442241576	0.000000000000000	0.479922473332928	0.000000000000000	0.501831163422728	0.000000000000000	0.550425554698412	0.000000000000000	0.607087700256589	0.000000000000000	0.650939870966613	0.000000000000000	0.789433348841209	0.000000000000000	0.822121121170161	0.000000000000000	0.818709973982766	0.000000000000000	0.803308662305729	0.000000000000000	0.658870040621181	0.000000000000000	0.599273528092956	0.000000000000000	0.557799025044410	0.000000000000000	0.535838647898066	0.000000000000000	0.512751968735608	0.000000000000000	0.449828493933927	0.000000000000000	0.389492754661441	0.000000000000000	0.358291979572807	0.000000000000000	0.326427239412634	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.304902739301749	0.000000000000000	0.347113305342574	0.000000000000000	0.359821035107067	0.000000000000000	0.381092127405189	0.000000000000000	0.437243941672080	0.000000000000000	0.462105693139096	0.000000000000000	0.490290998189231	0.000000000000000	0.516025040578865	0.000000000000000	0.654512173262882	0.000000000000000	0.718478151566307	0.000000000000000	0.719320086189300	0.000000000000000	0.689727478271828	0.000000000000000	0.592720569918891	0.000000000000000	0.529398714313362	0.000000000000000	0.491620528424079	0.000000000000000	0.482078485827467	0.000000000000000	0.455218022596935	0.000000000000000	0.435003016524441	0.000000000000000	0.389855171478245	0.000000000000000	0.361149257079688	0.000000000000000	0.316444636156029	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.290208034973653	0.000000000000000	0.316787787409229	0.000000000000000	0.346026700313159	0.000000000000000	0.375237970647467	0.000000000000000	0.394464333593930	0.000000000000000	0.443461677544046	0.000000000000000	0.456970340425573	0.000000000000000	0.491122412530045	0.000000000000000	0.642811559468609	0.000000000000000	0.644605754518468	0.000000000000000	0.650485876121420	0.000000000000000	0.634943237843716	0.000000000000000	0.519119282084703	0.000000000000000	0.470377721823670	0.000000000000000	0.451061660334673	0.000000000000000	0.411762229653997	0.000000000000000	0.377154512353062	0.000000000000000	0.372223009025218	0.000000000000000	0.331841408458018	0.000000000000000	0.300380269586278	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.275373765299090	0.000000000000000	0.286077978060025	0.000000000000000	0.333890723847737	0.000000000000000	0.348233198498315	0.000000000000000	0.362427508503041	0.000000000000000	0.384307226914372	0.000000000000000	0.423582049843239	0.000000000000000	0.505955028682836	0.000000000000000	0.589610201573692	0.000000000000000	0.592696010334327	0.000000000000000	0.584602668301447	0.000000000000000	0.530170509292165	0.000000000000000	0.430385604845574	0.000000000000000	0.386869478463734	0.000000000000000	0.386571363815254	0.000000000000000	0.368083692480213	0.000000000000000	0.367201085724166	0.000000000000000	0.331625150587300	0.000000000000000	0.307194441128998	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.277542078244660	0.000000000000000	0.284745984312664	0.000000000000000	0.301522239192353	0.000000000000000	0.329985188102021	0.000000000000000	0.350453652014918	0.000000000000000	0.363372483004787	0.000000000000000	0.405261664277569	0.000000000000000	0.533677950822093	0.000000000000000	0.553948356260731	0.000000000000000	0.559645180742965	0.000000000000000	0.524357106402036	0.000000000000000	0.404815196012261	0.000000000000000	0.372261204635103	0.000000000000000	0.352153572613003	0.000000000000000	0.343683944887627	0.000000000000000	0.309050028770897	0.000000000000000	0.298758789082397	0.000000000000000	0.277402649663862	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.262019355454953	0.000000000000000	0.281185395565808	0.000000000000000	0.295836268852128	0.000000000000000	0.303543995414735	0.000000000000000	0.315774480420819	0.000000000000000	0.330183001257409	0.000000000000000	0.452982629237333	0.000000000000000	0.508704815359544	0.000000000000000	0.512932445934790	0.000000000000000	0.508727613640384	0.000000000000000	0.417155729080044	0.000000000000000	0.326692563985842	0.000000000000000	0.325661580571890	0.000000000000000	0.312490495605441	0.000000000000000	0.313557576125370	0.000000000000000	0.291310877891528	0.000000000000000	0.273773406050130	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.236223438510748	0.000000000000000	0.252894966984687	0.000000000000000	0.277445705113661	0.000000000000000	0.281444979007763	0.000000000000000	0.286000765518675	0.000000000000000	0.324220670195190	0.000000000000000	0.460008368633852	0.000000000000000	0.461259205016676	0.000000000000000	0.458804716881122	0.000000000000000	0.463665266709949	0.000000000000000	0.327522277731743	0.000000000000000	0.296018337513773	0.000000000000000	0.298416746162397	0.000000000000000	0.283679376580425	0.000000000000000	0.273647350868447	0.000000000000000	0.252588939609194	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.237065071446631	0.000000000000000	0.256948258331473	0.000000000000000	0.255671928437268	0.000000000000000	0.266905055634173	0.000000000000000	0.276612927464409	0.000000000000000	0.378318530910352	0.000000000000000	0.436713412264495	0.000000000000000	0.430789726944985	0.000000000000000	0.438621988282237	0.000000000000000	0.351116506988599	0.000000000000000	0.308313982996495	0.000000000000000	0.275836628824031	0.000000000000000	0.273093530063718	0.000000000000000	0.276603706901426	0.000000000000000	0.270649161063364	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.219246048084073	0.000000000000000	0.232507919014470	0.000000000000000	0.232227725523407	0.000000000000000	0.244856599966842	0.000000000000000	0.276166204796134	0.000000000000000	0.408140144897407	0.000000000000000	0.404411662840641	0.000000000000000	0.401926071819849	0.000000000000000	0.400498003023743	0.000000000000000	0.279436600455004	0.000000000000000	0.247044636224309	0.000000000000000	0.251154802459345	0.000000000000000	0.247197802453834	0.000000000000000	0.220783310369131	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.187445646566761	0.000000000000000	0.195096214007983	0.000000000000000	0.233631778823215	0.000000000000000	0.265567756618264	0.000000000000000	0.320335377708379	0.000000000000000	0.372101049561513	0.000000000000000	0.394981054068631	0.000000000000000	0.385095565322714	0.000000000000000	0.320567679357437	0.000000000000000	0.236746151601655	0.000000000000000	0.224290039552055	0.000000000000000	0.227610118725242	0.000000000000000	0.220736940055442	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Data Flags
Ycm	ROW	
16.0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	69	0	69	0	69	0	69	0	69	0	69	0	69	0	69	0	69	0	69	0	69	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.5	64	0	0	0	0	0	0	0	0	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0	0	0	0	0	0	0	0	0
15.0	63	0	0	0	0	0	0	0	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0	0	0	0	0	0	0	0
14.5	62	0	0	0	0	0	0	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0	0	0	0	0	0	0
14.0	61	0	0	0	0	0	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0	0	0	0	0	0
13.5	60	0	0	0	0	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0	0	0	0	0
13.0	59	0	0	0	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0	0	0	0
12.5	58	0	0	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0	0	0
12.0	57	0	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0	0
11.5	56	0	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0	0
11.0	55	0	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0	0
10.5	54	0	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0	0
10.0	53	0	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0	0
9.5	52	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0
9.0	51	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69
8.5	50	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0
8.0	49	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69
7.5	48	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0
7.0	47	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69
6.5	46	0	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	68	69	0
