5.0	43	0.702546196012049	0.000000000000000	0.923284633692076	0.000000000000000	1.070346084635953	0.000000000000000	1.363479977669261	0.000000000000000	1.764860736369188	0.000000000000000	2.299265578199510	0.000000000000000	3.100569858261115	0.000000000000000	5.221078511710258	0.000000000000000	44.970336437595630	0.000000000000000	77.491839576857300	0.000000000000000	79.375537534244840	0.000000000000000	80.229302915213580	0.000000000000000	80.098657434853200	0.000000000000000	80.288374482364980	0.000000000000000	80.492626055121380	0.000000000000000	79.488218353735760	0.000000000000000	79.195493831037880	0.000000000000000	77.554749136780300	0.000000000000000	45.060174199600940	0.000000000000000	5.074052380553432	0.000000000000000	3.063781099898676	0.000000000000000	2.239055791286648	0.000000000000000	1.759961210623528	0.000000000000000	1.374351062789390	0.000000000000000	1.103916814302381	0.000000000000000	0.901911151622511	0.000000000000000	0.715267325967936
4.5	42	0.000000000000000	0.830785763734254	0.000000000000000	1.036358744448024	0.000000000000000	1.305639254822318	0.000000000000000	1.698098714110384	0.000000000000000	2.212414789797991	0.000000000000000	2.943582220403519	0.000000000000000	4.358810671741077	0.000000000000000	11.634827929318102	0.000000000000000	82.189127925950840	0.000000000000000	87.334616285064540	0.000000000000000	88.757503853898360	0.000000000000000	89.454744676714440	0.000000000000000	89.602399205349220	0.000000000000000	89.687060076278200	0.000000000000000	89.331174564104680	0.000000000000000	89.221442344560600	0.000000000000000	88.051885139377380	0.000000000000000	82.858428985355760	0.000000000000000	11.275506613056830	0.000000000000000	4.381735160531593	0.000000000000000	2.971397687881354	0.000000000000000	2.194162561773800	0.000000000000000	1.697570654410585	0.000000000000000	1.325000962275994	0.000000000000000	1.042814576911684	0.000000000000000	0.826482775959609	0.000000000000000
4.0	41	0.746838798289773	0.000000000000000	1.030604404194752	0.000000000000000	1.200175556897315	0.000000000000000	1.516593254517129	0.000000000000000	1.978802608061559	0.000000000000000	2.685663207657839	0.000000000000000	3.759258523579266	0.000000000000000	6.389633774170430	0.000000000000000	51.344250905029480	0.000000000000000	88.483977969589480	0.000000000000000	90.789352680709740	0.000000000000000	91.805557525754860	0.000000000000000	91.956635645045160	0.000000000000000	92.255847783288280	0.000000000000000	92.062570592825040	0.000000000000000	92.017940946470680	0.000000000000000	91.656370676549420	0.000000000000000	89.174803084685960	0.000000000000000	49.715911147329440	0.000000000000000	6.484660217837162	0.000000000000000	3.764276227785209	0.000000000000000	2.711662875576989	0.000000000000000	2.027809453512271	0.000000000000000	1.556479267992029	0.000000000000000	1.219835221756283	0.000000000000000	0.998798181213771	0.000000000000000	0.797550558211819
3.5	40	0.000000000000000	0.916277364083671	0.000000000000000	1.147169903208183	0.000000000000000	1.443772507403433	0.000000000000000	1.834778913056377	0.000000000000000	2.452710961265169	0.000000000000000	3.318601789466398	0.000000000000000	5.031081091449810	0.000000000000000	12.759539404089650	0.000000000000000	84.628914551080620	0.000000000000000	90.184469895551380	0.000000000000000	92.086660444851660	0.000000000000000	92.464105658955880	0.000000000000000	93.119040488955220	0.000000000000000	92.719943528172580	0.000000000000000	92.811408023024760	0.000000000000000	92.768039720672400	0.000000000000000	91.007389594835920	0.000000000000000	85.464802972130360	0.000000000000000	12.844046176778956	0.000000000000000	5.030787071676824	0.000000000000000	3.366903014238586	0.000000000000000	2.517951581446517	0.000000000000000	1.886796865831197	0.000000000000000	1.452194666244755	0.000000000000000	1.177805600379799	0.000000000000000	0.926824083846383	0.000000000000000
3.0	39	0.831969927723870	0.000000000000000	1.086778209961959	0.000000000000000	1.306256002026104	0.000000000000000	1.706516137198659	0.000000000000000	2.121434154732245	0.000000000000000	2.909216891829814	0.000000000000000	4.113930730841769	0.000000000000000	7.117466024451840	0.000000000000000	52.928310036663020	0.000000000000000	89.667547002137000	0.000000000000000	92.066630713438660	0.000000000000000	93.349157737535580	0.000000000000000	93.330518270109600	0.000000000000000	93.264319956616200	0.000000000000000	93.570514367426360	0.000000000000000	93.373610842948480	0.000000000000000	92.663110961139960	0.000000000000000	90.535442161070840	0.000000000000000	51.762182739216880	0.000000000000000	7.036646610125060	0.000000000000000	4.053913945089567	0.000000000000000	2.950068938656184	0.000000000000000	2.214704396121706	0.000000000000000	1.723326926613275	0.000000000000000	1.316997944904743	0.000000000000000	1.034009148860881	0.000000000000000	0.862721066996378
2.5	38	0.000000000000000	0.936904233675273	0.000000000000000	1.211031837657942	0.000000000000000	1.518591627534167	0.000000000000000	1.968144806006951	0.000000000000000	2.615958938424821	0.000000000000000	3.583135660881849	0.000000000000000	5.384049031819178	0.000000000000000	13.659695322581074	0.000000000000000	85.604516202079460	0.000000000000000	91.196942865913440	0.000000000000000	92.411714356705360	0.000000000000000	93.074086267583460	0.000000000000000	92.886180762174200	0.000000000000000	93.058338999650880	0.000000000000000	93.196275846950660	0.000000000000000	93.076260003020280	0.000000000000000	91.981508566847460	0.000000000000000	86.368252385131300	0.000000000000000	13.378555655147140	0.000000000000000	5.347248012631778	0.000000000000000	3.585397703770063	0.000000000000000	2.602346757004771	0.000000000000000	1.997611506163089	0.000000000000000	1.541899490840973	0.000000000000000	1.241777811163375	0.000000000000000	0.946446427283234	0.000000000000000
2.0	37	0.862262827033061	0.000000000000000	1.091268110167926	0.000000000000000	1.366735467400426	0.000000000000000	1.764647264458263	0.000000000000000	2.326399831982232	0.000000000000000	3.080626948960950	0.000000000000000	4.325394861849446	0.000000000000000	7.406396800049986	0.000000000000000	53.732330368430580	0.000000000000000	90.551372936617760	0.000000000000000	92.317324335766800	0.000000000000000	93.285484553416940	0.000000000000000	93.629077826746660	0.000000000000000	93.761118508094460	0.000000000000000	93.416063765476040	0.000000000000000	93.656130190222560	0.000000000000000	93.173441110130260	0.000000000000000	90.876257613533580	0.000000000000000	52.678085123953240	0.000000000000000	7.511674241314004	0.000000000000000	4.375813139001943	0.000000000000000	3.074129723460260	0.000000000000000	2.341086450400373	0.000000000000000	1.795242401510071	0.000000000000000	1.376904699759937	0.000000000000000	1.120990121046791	0.000000000000000	0.866316404047530
1.5	36	0.000000000000000	0.977667309504093	0.000000000000000	1.275217350165521	0.000000000000000	1.582564645158657	0.000000000000000	2.036569752516565	0.000000000000000	2.725606649729893	0.000000000000000	3.716487211817260	0.000000000000000	5.546558654178620	0.000000000000000	13.690824831138998	0.000000000000000	85.854948420886100	0.000000000000000	91.383053032306000	0.000000000000000	92.772506300532220	0.000000000000000	92.968052214600980	0.000000000000000	92.856928913245320	0.000000000000000	92.915957301986180	0.000000000000000	93.208914385982860	0.000000000000000	93.125105920023580	0.000000000000000	91.894253013729280	0.000000000000000	86.218357133213300	0.000000000000000	13.209125623485316	0.000000000000000	5.537788540176976	0.000000000000000	3.711055797515748	0.000000000000000	2.720054786610298	0.000000000000000	2.081694623369403	0.000000000000000	1.630329128177887	0.000000000000000	1.250001589812837	0.000000000000000	0.988403961078960	0.000000000000000
1.0	35	0.878901664569251	0.000000000000000	1.108600870630158	0.000000000000000	1.403085719456543	0.000000000000000	1.808441301977869	0.000000000000000	2.367281458447301	0.000000000000000	3.197073720066566	0.000000000000000	4.372730965912302	0.000000000000000	7.585587182395954	0.000000000000000	54.147186051346980	0.000000000000000	90.281659172694500	0.000000000000000	92.565799057012460	0.000000000000000	92.900449727588160	0.000000000000000	93.205044954713180	0.000000000000000	92.981403802639220	0.000000000000000	93.550290768890100	0.000000000000000	93.190741142159360	0.000000000000000	92.943884717098980	0.000000000000000	90.705560210425480	0.000000000000000	51.509155298932040	0.000000000000000	7.454009505114430	0.000000000000000	4.337506022679248	0.000000000000000	3.135539996941079	0.000000000000000	2.375706276792941	0.000000000000000	1.806080211875227	0.000000000000000	1.431323913674400	0.000000000000000	1.147150928583199	0.000000000000000	0.896602640278463
0.5	34	0.000000000000000	0.978472729317175	0.000000000000000	1.241039475850877	0.000000000000000	1.594440279471035	0.000000000000000	2.075317407917540	0.000000000000000	2.770748236771326	0.000000000000000	3.785903927580346	0.000000000000000	5.657746088817784	0.000000000000000	14.140404917226346	0.000000000000000	85.983638132222420	0.000000000000000	91.511524221918840	0.000000000000000	92.742259475599420	0.000000000000000	92.634010396272780	0.000000000000000	92.636794881921060	0.000000000000000	92.670042093665120	0.000000000000000	92.680990418566760	0.000000000000000	92.972161957132180	0.000000000000000	92.395230973202540	0.000000000000000	86.434171341578360	0.000000000000000	13.461443624045158	0.000000000000000	5.654642056255182	0.000000000000000	3.766059967696101	0.000000000000000	2.773797245750175	0.000000000000000	2.103536473564264	0.000000000000000	1.624310971310786	0.000000000000000	1.284346831942203	0.000000000000000	1.005254638587966	0.000000000000000
0.0	33	0.882664642563095	0.000000000000000	1.109192855787175	0.000000000000000	1.397407714369126	0.000000000000000	1.755600024570970	0.000000000000000	2.369109578119390	0.000000000000000	3.146601534770512	0.000000000000000	4.494435582425218	0.000000000000000	7.631681854878196	0.000000000000000	55.862335879809500	0.000000000000000	90.788600563446700	0.000000000000000	92.490540660388680	0.000000000000000	92.907701545759340	0.000000000000000	93.178084248828420	0.000000000000000	93.197686509543920	0.000000000000000	93.551149902501500	0.000000000000000	93.069154815064200	0.000000000000000	93.260005494789660	0.000000000000000	90.988517564571360	0.000000000000000	51.397417547403360	0.000000000000000	7.507509020648274	0.000000000000000	4.439344167209805	0.000000000000000	3.080335123082337	0.000000000000000	2.458671652450301	0.000000000000000	1.843081386944175	0.000000000000000	1.470554774258670	0.000000000000000	1.129874050305794	0.000000000000000	0.914356050556856
-0.5	32	0.000000000000000	0.982476942521594	0.000000000000000	1.268904720811304	0.000000000000000	1.619932022228760	0.000000000000000	2.048216578924138	0.000000000000000	2.787406197243744	0.000000000000000	3.784328836800213	0.000000000000000	5.553274136027040	0.000000000000000	13.919869864657970	0.000000000000000	86.301037836993660	0.000000000000000	91.326697842398720	0.000000000000000	92.124547095403220	0.000000000000000	92.672645251637900	0.000000000000000	92.813593580964460	0.000000000000000	93.147952312926660	0.000000000000000	92.815625335645740	0.000000000000000	93.102429214246820	0.000000000000000	92.068107238978480	0.000000000000000	86.287052838969720	0.000000000000000	13.322964670498310	0.000000000000000	5.644083476626634	0.000000000000000	3.781744734019169	0.000000000000000	2.780800173378881	0.000000000000000	2.110874696414434	0.000000000000000	1.619921470625453	0.000000000000000	1.268824442881631	0.000000000000000	0.997335408053587	0.000000000000000
-1.0	31	0.855379014929941	0.000000000000000	1.122245115037820	0.000000000000000	1.390648964656247	0.000000000000000	1.783803232537716	0.000000000000000	2.343342103140801	0.000000000000000	3.128301070359310	0.000000000000000	4.376974185939290	0.000000000000000	7.600429877943544	0.000000000000000	56.783352703533420	0.000000000000000	90.179349957650440	0.000000000000000	92.186617975925220	0.000000000000000	93.359692609638480	0.000000000000000	93.125235200980000	0.000000000000000	93.336801055004680	0.000000000000000	93.222835364955460	0.000000000000000	93.372369059483740	0.000000000000000	93.758157527323140	0.000000000000000	90.896968630615460	0.000000000000000	49.927002670593000	0.000000000000000	7.302541220947682	0.000000000000000	4.380851757871669	0.000000000000000	3.141459825843307	0.000000000000000	2.372635380180174	0.000000000000000	1.813645647617594	0.000000000000000	1.435693049922999	0.000000000000000	1.181075656695382	0.000000000000000	0.914248035327607
-1.5	30	0.000000000000000	0.989095484220901	0.000000000000000	1.258584449772240	0.000000000000000	1.575682676607065	0.000000000000000	2.020399059378859	0.000000000000000	2.681541365701169	0.000000000000000	3.707484047981179	0.000000000000000	5.544233654978140	0.000000000000000	13.899058148584944	0.000000000000000	86.023869895176740	0.000000000000000	90.442456623443320	0.000000000000000	92.357323367891000	0.000000000000000	93.124697738500100	0.000000000000000	92.837049052622840	0.000000000000000	93.372671130647140	0.000000000000000	93.165027039821380	0.000000000000000	93.174791972089280	0.000000000000000	91.981013350154420	0.000000000000000	86.178094711720020	0.000000000000000	12.805407012028426	0.000000000000000	5.455153120353578	0.000000000000000	3.672265464006772	0.000000000000000	2.719388923847977	0.000000000000000	2.034954427677973	0.000000000000000	1.556899694380368	0.000000000000000	1.237942992237150	0.000000000000000	0.981029071896981	0.000000000000000
-2.0	29	0.872886677911647	0.000000000000000	1.100602537845773	0.000000000000000	1.372663082163821	0.000000000000000	1.762064599921676	0.000000000000000	2.261862697013126	0.000000000000000	3.043167528887017	0.000000000000000	4.242593046524842	0.000000000000000	7.339268388588470	0.000000000000000	55.718809790119700	0.000000000000000	89.826781263090480	0.000000000000000	91.951341254651920	0.000000000000000	92.968370292397820	0.000000000000000	93.332390727803820	0.000000000000000	93.367503959543740	0.000000000000000	93.264469337294180	0.000000000000000	93.615835323606320	0.000000000000000	93.197723932233480	0.000000000000000	90.465102911379280	0.000000000000000	47.551899563554700	0.000000000000000	7.095297805996512	0.000000000000000	4.214411605944129	0.000000000000000	3.020360932360064	0.000000000000000	2.265062306202548	0.000000000000000	1.775964289030754	0.000000000000000	1.409519727664560	0.000000000000000	1.090860680526599	0.000000000000000	0.878588421287945
