3.5	40	0.000000000000000	0.078462333195788	0.000000000000000	0.112439491448905	0.000000000000000	0.136432156087530	0.000000000000000	0.165411851519626	0.000000000000000	0.230481241068561	0.000000000000000	0.309349044171691	0.000000000000000	0.471185175789104	0.000000000000000	1.184279308520295	0.000000000000000	8.452185441249232	0.000000000000000	9.087088919369972	0.000000000000000	9.279631261046158	0.000000000000000	9.334380516027960	0.000000000000000	9.347741473630254	0.000000000000000	9.290676120128236	0.000000000000000	9.310328894655128	0.000000000000000	9.301548457657692	0.000000000000000	9.071579635464058	0.000000000000000	8.597222476642332	0.000000000000000	1.387195539341851	0.000000000000000	0.494395430129770	0.000000000000000	0.326070943771724	0.000000000000000	0.240662978796593	0.000000000000000	0.178006649909173	0.000000000000000	0.132499269740869	0.000000000000000	0.111590295219172	0.000000000000000	0.087533928167283	0.000000000000000
3.0	39	0.072677224484078	0.000000000000000	0.105332430147501	0.000000000000000	0.111368045470771	0.000000000000000	0.161154111777895	0.000000000000000	0.192258411609588	0.000000000000000	0.268458900806415	0.000000000000000	0.384830219905313	0.000000000000000	0.659627661031126	0.000000000000000	4.675167296351138	0.000000000000000	8.991140166720828	0.000000000000000	9.256623697183220	0.000000000000000	9.412211800500568	0.000000000000000	9.404908480474300	0.000000000000000	9.365313445460934	0.000000000000000	9.375294841603588	0.000000000000000	9.362759554549986	0.000000000000000	9.276980272132250	0.000000000000000	9.070351462146180	0.000000000000000	5.880874664842070	0.000000000000000	0.700660012143993	0.000000000000000	0.385001346797981	0.000000000000000	0.278080578841554	0.000000000000000	0.201957708049932	0.000000000000000	0.166120679878061	0.000000000000000	0.119466693595930	0.000000000000000	0.095336608446638	0.000000000000000	0.080295107121457
2.5	38	0.000000000000000	0.083491467520981	0.000000000000000	0.112941058537921	0.000000000000000	0.143147653932464	0.000000000000000	0.180208058481003	0.000000000000000	0.250121171790956	0.000000000000000	0.337798761241915	0.000000000000000	0.509090110737352	0.000000000000000	1.274880332164592	0.000000000000000	8.543083948848154	0.000000000000000	9.221059684257546	0.000000000000000	9.338304616316994	0.000000000000000	9.363041976199678	0.000000000000000	9.315817923545146	0.000000000000000	9.343035869049244	0.000000000000000	9.326160369444092	0.000000000000000	9.309601215849706	0.000000000000000	9.184506192436422	0.000000000000000	8.675208220742720	0.000000000000000	1.443119539667221	0.000000000000000	0.524948965755391	0.000000000000000	0.343348068721971	0.000000000000000	0.251098469979819	0.000000000000000	0.189309643038580	0.000000000000000	0.142733378621487	0.000000000000000	0.118120204573701	0.000000000000000	0.083900924496776	0.000000000000000
2.0	37	0.079646973934734	0.000000000000000	0.097292620387693	0.000000000000000	0.120092094223463	0.000000000000000	0.162063244021193	0.000000000000000	0.221393958124785	0.000000000000000	0.287114485405100	0.000000000000000	0.405750913966074	0.000000000000000	0.690405162408845	0.000000000000000	4.813486746492154	0.000000000000000	9.137306945837812	0.000000000000000	9.294683645984768	0.000000000000000	9.387497581083338	0.000000000000000	9.407427240671374	0.000000000000000	9.387057453393112	0.000000000000000	9.339338593613226	0.000000000000000	9.370829896421866	0.000000000000000	9.323548673831664	0.000000000000000	9.084649990698250	0.000000000000000	5.863733521255488	0.000000000000000	0.747541012822449	0.000000000000000	0.414540867603203	0.000000000000000	0.289721042184931	0.000000000000000	0.220708946625389	0.000000000000000	0.171397339785593	0.000000000000000	0.126134190033021	0.000000000000000	0.106985830402239	0.000000000000000	0.078931030147243
1.5	36	0.000000000000000	0.086069042410284	0.000000000000000	0.121249841174064	0.000000000000000	0.148092609998597	0.000000000000000	0.185113853422742	0.000000000000000	0.255791898192561	0.000000000000000	0.352422185199374	0.000000000000000	0.522662531180294	0.000000000000000	1.265387401104339	0.000000000000000	8.590986541099682	0.000000000000000	9.189785294828880	0.000000000000000	9.332989194858560	0.000000000000000	9.376965876391858	0.000000000000000	9.325435432747324	0.000000000000000	9.323938456239282	0.000000000000000	9.302147857493968	0.000000000000000	9.325579763523844	0.000000000000000	9.181163085052134	0.000000000000000	8.695223287034712	0.000000000000000	1.445116731425752	0.000000000000000	0.548526625665908	0.000000000000000	0.358276671975133	0.000000000000000	0.267519204430029	0.000000000000000	0.195682091308305	0.000000000000000	0.152759582375819	0.000000000000000	0.117894260005317	0.000000000000000	0.092314531317335	0.000000000000000
1.0	35	0.081534267428863	0.000000000000000	0.106114860972556	0.000000000000000	0.127512724362078	0.000000000000000	0.171007023394017	0.000000000000000	0.216099160365805	0.000000000000000	0.291763527134642	0.000000000000000	0.413140047554963	0.000000000000000	0.716151546912395	0.000000000000000	4.901100433648198	0.000000000000000	9.078219218855442	0.000000000000000	9.347167609193326	0.000000000000000	9.364526483308712	0.000000000000000	9.370971187533086	0.000000000000000	9.331627285495648	0.000000000000000	9.343794816495362	0.000000000000000	9.313250670708384	0.000000000000000	9.246550751090728	0.000000000000000	9.030421428022918	0.000000000000000	5.809856004221130	0.000000000000000	0.738871917754128	0.000000000000000	0.418247069527554	0.000000000000000	0.293824487223715	0.000000000000000	0.222134192039662	0.000000000000000	0.166878499277478	0.000000000000000	0.132093733308039	0.000000000000000	0.105513274105664	0.000000000000000	0.084762658701476
0.5	34	0.000000000000000	0.088716012390404	0.000000000000000	0.117565116059745	0.000000000000000	0.148245549009706	0.000000000000000	0.192000244350574	0.000000000000000	0.267862092854843	0.000000000000000	0.355336136550877	0.000000000000000	0.531251913881097	0.000000000000000	1.309990192994660	0.000000000000000	8.576313006070712	0.000000000000000	9.222710775709092	0.000000000000000	9.358649975486322	0.000000000000000	9.319620954890412	0.000000000000000	9.322660289952606	0.000000000000000	9.300202591649468	0.000000000000000	9.270617667293716	0.000000000000000	9.294690996023470	0.000000000000000	9.215456801697500	0.000000000000000	8.671656795019662	0.000000000000000	1.461651591377531	0.000000000000000	0.554042328938442	0.000000000000000	0.356254678440737	0.000000000000000	0.265627902657690	0.000000000000000	0.202539867552093	0.000000000000000	0.155761821500802	0.000000000000000	0.127264099318888	0.000000000000000	0.093137936809798	0.000000000000000
0.0	33	0.079902093011194	0.000000000000000	0.099982056097671	0.000000000000000	0.121786019806982	0.000000000000000	0.152377069050912	0.000000000000000	0.213738250763617	0.000000000000000	0.295042987133653	0.000000000000000	0.425771592648200	0.000000000000000	0.721763522462793	0.000000000000000	5.052073982469998	0.000000000000000	9.134955737750794	0.000000000000000	9.300923005113282	0.000000000000000	9.356903335460324	0.000000000000000	9.342818664018910	0.000000000000000	9.346906198314112	0.000000000000000	9.344295595852206	0.000000000000000	9.282640628336486	0.000000000000000	9.271529499269488	0.000000000000000	9.078490835142394	0.000000000000000	5.773269267859820	0.000000000000000	0.755159379262434	0.000000000000000	0.434591644263450	0.000000000000000	0.292651638685470	0.000000000000000	0.232351407146690	0.000000000000000	0.173392787190872	0.000000000000000	0.145148883936418	0.000000000000000	0.102903968740756	0.000000000000000	0.084702283057194
-0.5	32	0.000000000000000	0.086327744884279	0.000000000000000	0.119144811430082	0.000000000000000	0.151828273260245	0.000000000000000	0.189310124090243	0.000000000000000	0.260132088141049	0.000000000000000	0.356245157514202	0.000000000000000	0.532038231305918	0.000000000000000	1.297759091129450	0.000000000000000	8.613900985262020	0.000000000000000	9.169787300091068	0.000000000000000	9.289248095489148	0.000000000000000	9.314123712782786	0.000000000000000	9.293951254156544	0.000000000000000	9.324182792796226	0.000000000000000	9.278360775208794	0.000000000000000	9.295578327567336	0.000000000000000	9.177933531875926	0.000000000000000	8.672804314646750	0.000000000000000	1.445254078434054	0.000000000000000	0.557571721808320	0.000000000000000	0.363323903172988	0.000000000000000	0.263401601344489	0.000000000000000	0.200698463173057	0.000000000000000	0.151325731010508	0.000000000000000	0.117387535787251	0.000000000000000	0.091095791097356	0.000000000000000
-1.0	31	0.074021028376219	0.000000000000000	0.106241524864666	0.000000000000000	0.130976885265673	0.000000000000000	0.160866971432176	0.000000000000000	0.224208238141581	0.000000000000000	0.292529454033286	0.000000000000000	0.408607331561717	0.000000000000000	0.724150745889677	0.000000000000000	5.182108003476456	0.000000000000000	9.082157930305614	0.000000000000000	9.284226021600316	0.000000000000000	9.384087045317542	0.000000000000000	9.336139582431970	0.000000000000000	9.344067737905902	0.000000000000000	9.305031059603190	0.000000000000000	9.315956242700192	0.000000000000000	9.331244530437412	0.000000000000000	9.064564771589068	0.000000000000000	5.676011722702066	0.000000000000000	0.715574783644026	0.000000000000000	0.404383921985551	0.000000000000000	0.295835296051072	0.000000000000000	0.219843732735065	0.000000000000000	0.173825335324015	0.000000000000000	0.134732082550999	0.000000000000000	0.112594803132413	0.000000000000000	0.082152610455560
-1.5	30	0.000000000000000	0.089587689478797	0.000000000000000	0.120938854732636	0.000000000000000	0.146606715261475	0.000000000000000	0.185847854033041	0.000000000000000	0.250214357313862	0.000000000000000	0.351607970762705	0.000000000000000	0.522140083494944	0.000000000000000	1.286198392449380	0.000000000000000	8.580502109898286	0.000000000000000	9.095106425725086	0.000000000000000	9.289973068379570	0.000000000000000	9.391353189992098	0.000000000000000	9.316309056995388	0.000000000000000	9.336618705253794	0.000000000000000	9.307931382759776	0.000000000000000	9.321623417670570	0.000000000000000	9.162302134799804	0.000000000000000	8.645236235822696	0.000000000000000	1.379655327244755	0.000000000000000	0.532711366030236	0.000000000000000	0.357255234109033	0.000000000000000	0.260857227757843	0.000000000000000	0.191475670858482	0.000000000000000	0.147096369392510	0.000000000000000	0.115253988386708	0.000000000000000	0.090342364312105	0.000000000000000
-2.0	29	0.079399851803243	0.000000000000000	0.104258018716390	0.000000000000000	0.127140203306281	0.000000000000000	0.159304674702168	0.000000000000000	0.206056731349162	0.000000000000000	0.281816551784121	0.000000000000000	0.395260800371367	0.000000000000000	0.684703245629957	0.000000000000000	5.053799083722368	0.000000000000000	9.015307970718196	0.000000000000000	9.255716818696320	0.000000000000000	9.337398938143408	0.000000000000000	9.343003207959002	0.000000000000000	9.331096410942834	0.000000000000000	9.293917697407506	0.000000000000000	9.326979232816320	0.000000000000000	9.289233309915350	0.000000000000000	9.013435670484528	0.000000000000000	5.524468892959296	0.000000000000000	0.718221859349116	0.000000000000000	0.399392364120356	0.000000000000000	0.292623745805838	0.000000000000000	0.216180743651738	0.000000000000000	0.171444989529170	0.000000000000000	0.132040944357579	0.000000000000000	0.103212423594255	0.000000000000000	0.084298532892254
-2.5	28	0.000000000000000	0.086798835174157	0.000000000000000	0.105036025424535	0.000000000000000	0.135683720699423	0.000000000000000	0.175853602293727	0.000000000000000	0.240595434412070	0.000000000000000	0.335394749361551	0.000000000000000	0.507035247177482	0.000000000000000	1.262973694652060	0.000000000000000	8.518813133303632	0.000000000000000	9.113160080282542	0.000000000000000	9.245649205792898	0.000000000000000	9.268907237893310	0.000000000000000	9.318720573459578	0.000000000000000	9.276141853176724	0.000000000000000	9.299328861746132	0.000000000000000	9.248225578914396	0.000000000000000	9.141319100152080	0.000000000000000	8.598261048378436	0.000000000000000	1.357164494201857	0.000000000000000	0.506573378820541	0.000000000000000	0.340158076338838	0.000000000000000	0.251159630805160	0.000000000000000	0.185406610589520	0.000000000000000	0.140564587078821	0.000000000000000	0.114777901295129	0.000000000000000	0.083326778380335	0.000000000000000
-3.0	27	0.072265243122624	0.000000000000000	0.090460713820610	0.000000000000000	0.121827691680429	0.000000000000000	0.148035406143386	0.000000000000000	0.204363425274363	0.000000000000000	0.272098951765361	0.000000000000000	0.369694845719203	0.000000000000000	0.635971680620811	0.000000000000000	4.914304628969270	0.000000000000000	8.969992175371870	0.000000000000000	9.206645855681680	0.000000000000000	9.243755234340468	0.000000000000000	9.321231301788202	0.000000000000000	9.320122812946568	0.000000000000000	9.284866605877748	0.000000000000000	9.299383437823720	0.000000000000000	9.187134956148894	0.000000000000000	8.934594452404548	0.000000000000000	5.389512857695378	0.000000000000000	0.682117805943017	0.000000000000000	0.379497268595652	0.000000000000000	0.265415325304892	0.000000000000000	0.200207841718971	0.000000000000000	0.158447426532916	0.000000000000000	0.123452808778718	0.000000000000000	0.091299438798336	0.000000000000000	0.080156302391715
-3.5	26	0.000000000000000	0.084268627301983	0.000000000000000	0.107772973478780	0.000000000000000	0.125893450836237	0.000000000000000	0.165136398098119	0.000000000000000	0.223459704321993	0.000000000000000	0.294723382844984	0.000000000000000	0.451396769357825	0.000000000000000	1.198789502637155	0.000000000000000	8.418661885138962	0.000000000000000	8.994658963888698	0.000000000000000	9.096525761493310	0.000000000000000	9.161319843439752	0.000000000000000	9.162206683874394	0.000000000000000	9.215808340599488	0.000000000000000	9.168251292856040	0.000000000000000	9.080378434134692	0.000000000000000	8.962076267807008	0.000000000000000	8.451718467001778	0.000000000000000	1.247072148672453	0.000000000000000	0.460854901316710	0.000000000000000	0.308850788649632	0.000000000000000	0.226800940786540	0.000000000000000	0.169275036917855	0.000000000000000	0.135819230666210	0.000000000000000	0.103697952256899	0.000000000000000	0.086920636452012	0.000000000000000
-4.0	25	0.064630938834666	0.000000000000000	0.081858600736927	0.000000000000000	0.106099078330932	0.000000000000000	0.141700361093250	0.000000000000000	0.174564482667874	0.000000000000000	0.243632827152989	0.000000000000000	0.326794252154130	0.000000000000000	0.562613101966778	0.000000000000000	4.920769649125440	0.000000000000000	8.712538602635748	0.000000000000000	8.893607207636522	0.000000000000000	9.021712744015216	0.000000000000000	9.021714395959992	0.000000000000000	9.049677969436820	0.000000000000000	9.035037583335380	0.000000000000000	8.999171815606514	0.000000000000000	8.902623464266470	0.000000000000000	8.709308912049106	0.000000000000000	5.241580259191754	0.000000000000000	0.604823432998230	0.000000000000000	0.325580617454868	0.000000000000000	0.246844425883504	0.000000000000000	0.187058554757193	0.000000000000000	0.145256807873079	0.000000000000000	0.109832241418589	0.000000000000000	0.090261152195408	0.000000000000000	0.067255655719376
